-47.9012
7.66217
-48.5023
4.56802
-48.1039
13.0824
58.8488
40.5544
99.9275
-29.1694
147.984
-10.9855
120.845
-35.6431
124.71
-28.3531
82.7225
33.1428
141.37
27.9133
-17.0828
15.6449
-25.876
9.14934
-25.1105
5.15149
-26.1842
12.5601
-30.136
9.29169
-13.8348
5.28936
-18.727
2.87942
-18.2567
5.70051
-21.8043
6.09252
-22.9081
5.0828
